Sr No.,Date of Encashment,Name of the Political Party,Account no. of Political Party,Denominations,Pay Branch Code,Pay Teller,pkey
16578,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,5882354,OC-15161
16579,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,5882354,OC-15043
16580,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,5882354,OC-15057
16581,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,5882354,OC-15167
16582,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,5882354,OC-15165
16583,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-15067
16584,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,5882354,OC-15055
16585,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-15131
16586,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,5882354,OC-15169
16587,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,5882354,OC-15073
16588,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-15149
16589,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-15065
16590,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-15101
16591,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777,OC-15117
16592,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,5882354,OC-15087
16593,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-15279
16594,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-15271
16595,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-15277
16596,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-15263
16597,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-15265
16598,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-15273
16599,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-15267
16600,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-15275
16601,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777,TL-15269
16602,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29649
16603,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29639
16604,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29645
16605,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29651
16606,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29633
16607,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29643
16608,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29635
16609,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29641
16610,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29637
16611,2023-10-09,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,5882354,OL-29647
16612,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14029
16613,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14023
16614,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14021
16615,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14025
16616,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14027
16617,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14051
16618,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14077
16619,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14083
16620,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14047
16621,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14081
16622,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14069
16623,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14057
16624,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14079
16625,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14067
16626,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14045
16627,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14041
16628,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14055
16629,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14089
16630,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14085
16631,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14061
16632,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14043
16633,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14049
16634,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14065
16635,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14059
16636,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14071
16637,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14053
16638,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14087
16639,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14063
16640,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14073
16641,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-14075
16642,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-16363
16643,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-16365
16644,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-16367
16645,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-16371
16646,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-16373
16647,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-16369
16648,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15923
16649,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15911
16650,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15915
16651,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15921
16652,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15913
16653,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15917
16654,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15909
16655,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15919
16656,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15925
16657,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15907
16658,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15586
16659,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15588
16660,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15590
16661,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15594
16662,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15592
16663,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-527
16664,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-524
16665,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-539
16666,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-541
16667,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-533
16668,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-536
16669,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-544
16670,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15577
16671,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15300
16672,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15613
16673,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15617
16674,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15589
16675,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15615
16676,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15621
16677,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15603
16678,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15623
16679,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15591
16680,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15607
16681,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15605
16682,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15609
16683,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15619
16684,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15601
16685,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15611
16686,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15599
16687,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15597
16688,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15595
16689,2023-10-09,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,1000000,691,7516991,TL-15593
16690,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15861
16691,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15905
16692,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15869
16693,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15828
16694,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15903
16695,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15834
16696,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15832
16697,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15885
16698,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15889
16699,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15850
16700,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15895
16701,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15873
16702,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15848
16703,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15826
16704,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15893
16705,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15887
16706,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15853
16707,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15863
16708,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15846
16709,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15901
16710,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15857
16711,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15875
16712,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15891
16713,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15865
16714,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15844
16715,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15840
16716,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15859
16717,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15899
16718,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15871
16719,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15867
16720,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15897
16721,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15836
16722,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15830
16723,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15838
16724,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15879
16725,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15881
16726,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15842
16727,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15877
16728,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,8212066,OC-15855
16729,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15883
16730,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15908
16731,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15926
16732,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15912
16733,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15839
16734,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15837
16735,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15829
16736,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15910
16737,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15918
16738,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15898
16739,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15880
16740,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15833
16741,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15831
16742,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15841
16743,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15835
16744,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15916
16745,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15872
16746,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15892
16747,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15886
16748,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15894
16749,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15890
16750,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15904
16751,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15827
16752,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15896
16753,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15920
16754,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15874
16755,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15924
16756,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15914
16757,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15878
16758,2023-10-10,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10000000,691,7516991,OC-15845
